experiment_name,benchmark,benchmark_split,benchmark_file,item_id,benchmark_version,model_id,model,model_backend,condition,condition_name,frame_family,frame_placement,frame_variant_id,frame_source,seed,temperature,top_p,do_sample,max_new_tokens_j1,max_new_tokens_explanation,max_new_tokens_j2,family,difficulty,domain,setting_type,dissociation_target,gold_heart_worse,gold_act_worse,j1_heart_worse,j1_act_worse,j1_raw_output,j1_parse_success,j1_repair_attempted,j1_repair_success,explanation_text,explanation_raw_output,explanation_parse_success,explanation_repair_attempted,explanation_repair_success,j2_heart_worse,j2_act_worse,j2_raw_output,j2_parse_success,j2_repair_attempted,j2_repair_success,skipped_metrics,result_file,explanation_token_count,explanation_christian_echo_rate,explanation_secular_echo_rate,explanation_direct_frame_echo_rate,explanation_christianization_score,explanation_heart_semantic_rate_inclusive,explanation_heart_semantic_rate_controlled,explanation_act_semantic_rate,explanation_heart_focus_inclusive,explanation_heart_focus_controlled,j1_heart_correct,j1_act_correct,j2_heart_correct,j2_act_correct,heart_revision,act_revision,any_revision,heart_revision_toward_gold,heart_revision_away_from_gold,act_revision_toward_gold,act_revision_away_from_gold,explanation_structure_score,explanation_structure_density
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_srdp_015,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_restraint_different_posture,medium,workplace,public,True,A,tie,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_008,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,school,public,False,B,B,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_010,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,friendship,public,False,B,B,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_034,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,community,private,False,B,B,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_025,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,community,public,False,A,A,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_017,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,easy,school,public,False,A,A,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_038,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,easy,community,public,False,B,B,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_006,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,easy,community,public,False,B,B,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_021,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,workplace,public,False,A,A,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_012,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,workplace,public,False,B,B,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_007,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,family,private,False,A,A,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_040,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,workplace,public,False,B,B,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_033,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,easy,community,public,False,A,A,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_028,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,school,public,False,B,B,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_019,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,easy,friendship,public,False,A,A,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_002,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,easy,family,public,False,B,B,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_031,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,workplace,public,False,A,A,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_014,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,community,public,False,B,B,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_005,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,easy,workplace,public,False,A,A,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_036,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,medium,workplace,private,False,B,B,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_scdh_024,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,same_correction_different_heart,easy,friendship,public,False,B,B,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,1.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_023,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,medium,school,public,True,A,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_032,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,hard,friendship,private,True,B,tie,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_006,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,medium,workplace,private,True,B,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_001,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,medium,workplace,public,True,A,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_019,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,medium,community,private,True,A,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_011,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,medium,workplace,public,True,A,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_039,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,medium,friendship,private,True,A,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_018,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,hard,school,private,True,B,tie,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_010,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,easy,community,public,True,B,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_003,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,medium,workplace,private,True,A,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_012,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,easy,friendship,private,True,B,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_028,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,medium,workplace,private,True,B,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_035,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,hard,family,private,True,A,tie,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_017,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,medium,family,private,True,A,tie,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_033,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,medium,workplace,public,True,A,tie,A,B,"```json
{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}
```",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,1.0,0.0,,,,,,,,,,,
heartbench_staged_mechanism_paper,heartbench_v2,main,benchmark/heartbench_v2_120.jsonl,hbv2_gacm_026,heartbench_v2.1,qwen2.5:0.5b-instruct,qwen2.5:0.5b-instruct,ollama,judgment_only,Judgment Only,none,none,default,,42,0,1,False,96,180,96,good_act_corrupt_motive,easy,friendship,public,True,B,tie,A,B,"{
  ""heart_worse"": ""A"",
  ""act_worse"": ""B""
}",True,False,False,,,,,,,,,,,,"['explanation_stage', 'explanation_metrics', 'j2_stage', 'revision_metrics']",/Users/hanzhenzhu/Desktop/heartbench_project/results_staged_paper/heartbench_v2/main/qwen2.5_0.5b-instruct_judgment_only_default.jsonl,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
